tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569625739231948800,positive,1.0,,,Virgin America,,lisaptv,nan,1,you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015,,2015-02-22 14:32:14,,Mountain Time (US & Canada)
569625609799774208,neutral,1.0,,,Virgin America,,dropapp,nan,0,", dropped a track on you...",,2015-02-22 14:31:43,,
569620102389350401,positive,0.7011,,,Virgin America,,HollywoodHotMom,nan,0,always!!! Xoxo,,2015-02-22 14:09:50,All Over!,Pacific Time (US & Canada)
569619569372823552,negative,1.0,Flight Booking Problems,1.0,Virgin America,,GoShar2012,nan,0,why can't we book seats on your flights when we buy htem or even during check in? Creates so much anxiety! #frustrated,,2015-02-22 14:07:43,"Providence, RI",Eastern Time (US & Canada)
569618527948115968,negative,0.6543,Flight Attendant Complaints,0.3562,Virgin America,,MOCBlogger,nan,0,You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at #lame,,2015-02-22 14:03:34,San Diego,Alaska
569616490380439552,positive,1.0,,,Virgin America,,SkateMamas,nan,0,best customer service rep in the world! #irmafromDallas takes the cake!!!,,2015-02-22 13:55:28,"Los Angeles, CA",
569615109363929088,neutral,0.355,,0.0,Virgin America,,FiDiFamilies,nan,0,Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service,,2015-02-22 13:49:59,New York City ,Eastern Time (US & Canada)
569614365755899905,negative,0.6889,Late Flight,0.6889,Virgin America,,jarrydosborne,nan,0,please provide status for flight 769. I cant imagine it's on time as the Web indicates dude to weahter here and/or Dallas,,2015-02-22 13:47:02,New York,Eastern Time (US & Canada)
569614024578600960,positive,1.0,,,Virgin America,,HollywoodHotMom,nan,0,you have amazing staff & super helpful as I just ran the #PrincessHalf they have spoiled me with comfort!!!,,2015-02-22 13:45:41,All Over!,Pacific Time (US & Canada)
569609971383586817,negative,1.0,Cancelled Flight,1.0,Virgin America,,mlorenzen,nan,0,"I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(",,2015-02-22 13:29:34,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada)
569608328998887424,negative,0.679,Flight Booking Problems,0.3684,Virgin America,,Tyler_Starrine,nan,0,question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,,2015-02-22 13:23:03,Los Angeles,Pacific Time (US & Canada)
569599867716132864,positive,1.0,,,Virgin America,,jessicajaymes,nan,2,Always have it togehter!!! You're welcome! RT : You're so welcome.,"[33.94652852, -118.40766257]",2015-02-22 12:49:25,"hollywood, california",Pacific Time (US & Canada)
569596445680115712,positive,1.0,,,Virgin America,,livingfitly,nan,0,#flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed,,2015-02-22 12:35:49,"Washington, DC",Eastern Time (US & Canada)
569596097540132864,negative,1.0,Damaged Luggage,0.6501,Virgin America,,khartline,nan,0,. I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,,2015-02-22 12:34:26,Las Vegas,Pacific Time (US & Canada)
569594386066984960,negative,1.0,Damaged Luggage,1.0,Virgin America,,khartline,nan,0,. does that mean you don't have a policy for destroyed luggage?,,2015-02-22 12:27:38,Las Vegas,Pacific Time (US & Canada)
569586660909973504,neutral,1.0,,,Virgin America,,MACRoxburgh,nan,0,is htere special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,,2015-02-22 11:56:57,,Atlantic Time (Canada)
569580805036453888,positive,1.0,,,Virgin America,,paulnakada,nan,0,Thank you for checking in. tickets are purchased and customer is happy ;-),,2015-02-22 11:33:40,San Francisco,Pacific Time (US & Canada)
569575679722786816,neutral,1.0,,,Virgin America,,wildcatdad,nan,0,is your website ever coming back online?,,2015-02-22 11:13:18,,
569575003248676864,neutral,0.6732,,0.0,Virgin America,,RheaThurman1,nan,0,"- Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?",,2015-02-22 11:10:37,,
569574973662232576,neutral,1.0,,,Virgin America,,Osiris91780,nan,0,Is flight 0769 out of LGA to DFW on time?,,2015-02-22 11:10:30,,
569574961158815745,neutral,1.0,,,Virgin America,,HeahterWhoo,nan,0,my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,,2015-02-22 11:10:27,,
569572942381649920,negative,1.0,Customer Service Issue,0.6983,Virgin America,,paulnakada,nan,0,having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone. phone is 30 minute wait.,,2015-02-22 11:02:26,San Francisco,Pacific Time (US & Canada)
569572740723712001,negative,0.6593,Cancelled Flight,0.6593,Virgin America,,RampantSmashing,nan,0,How do I reschedule my Cancelled Flightled flights online? the change button is greyed out!,,2015-02-22 11:01:38,CA,
569566981835218944,negative,1.0,Flight Booking Problems,0.6556,Virgin America,,intlwriter,nan,0,"I rang, but htere is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",,2015-02-22 10:38:45,@ the moment in New Delhi,Pacific Time (US & Canada)
569564853460807680,negative,1.0,Late Flight,0.3571,Virgin America,,finslippy,nan,0,"got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",,2015-02-22 10:30:17,Brooklyn,Eastern Time (US & Canada)
569564610837086209,negative,1.0,Cancelled Flight,1.0,Virgin America,,finslippy,nan,0,"our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",,2015-02-22 10:29:19,Brooklyn,Eastern Time (US & Canada)
569562202405019650,negative,1.0,Bad Flight,1.0,Virgin America,,Gr8Fratsby,nan,0,why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,,2015-02-22 10:19:45,"Washington, DC",Eastern Time (US & Canada)
569541127340040192,negative,0.6517,Customer Service Issue,0.3371,Virgin America,,sbaaronson,nan,0,is the website down?,,2015-02-22 08:56:00,Los Angeles,
569540405676654592,negative,0.68,Customer Service Issue,0.35,Virgin America,,jonesbasf,nan,0,- Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS?,,2015-02-22 08:53:08,,
569494748341407744,negative,1.0,Customer Service Issue,0.7002,Virgin America,,Gr8Fratsby,nan,0,I'm disappointed that the agent at the designated silver status check in line closed to assist all pasengers,,2015-02-22 05:51:43,"Washington, DC",Eastern Time (US & Canada)
569482263345307648,neutral,1.0,,,Virgin America,,NewsSWA,nan,0,Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates,,2015-02-22 05:02:06,FL410,Sydney
569477692166316033,negative,1.0,Customer Service Issue,1.0,Virgin America,,CSHangover,nan,0,Is it normal to receive no reply from Central Baggage #baggageissues #smh,,2015-02-22 04:43:56,Tokyo,Irkutsk
569461469042966528,negative,1.0,longlines,0.6818,Virgin America,,girlphotophilly,nan,0,at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,,2015-02-22 03:39:28,"Philadelphia, Pa",Eastern Time (US & Canada)
569459618881019905,neutral,1.0,,,Virgin America,,NewsSWA,nan,0,to jump into the Dallas-Austin market -,,2015-02-22 03:32:07,FL410,Sydney
569452063920226304,neutral,1.0,,,Virgin America,,NewsSWA,nan,0,"Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily",,2015-02-22 03:02:06,FL410,Sydney
569447071910105089,neutral,1.0,,,Virgin America,,Graemelodge5545,nan,0,Lister to my show my on Monday 1230 130,,2015-02-22 02:42:16,,
569429411646156800,neutral,1.0,,,Virgin America,,NewsSWA,nan,0,to begin Dallas-Austin #flights in April - 88.9 KETR,,2015-02-22 01:32:05,FL410,Sydney
569369239183872000,negative,1.0,Can't Tell,0.6629999999999999,Virgin America,,Boards707,nan,0,"congrats, you just got all my business from EWR to SFO/LAX. Fuck you fl1289 SFO/EWR was the clincher...",,2015-02-21 21:32:59,"Belmar, NJ",Eastern Time (US & Canada)
569368160291463168,negative,1.0,Customer Service Issue,0.6777,Virgin America,,MikeWiener,nan,0,I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,,2015-02-21 21:28:42,,Eastern Time (US & Canada)
569356387785900032,neutral,0.6816,,0.0,Virgin America,,khartline,nan,0,I'd love to know what your policy is for damaged luggage.,,2015-02-21 20:41:55,Las Vegas,Pacific Time (US & Canada)
569354267854704641,positive,1.0,,,Virgin America,,simpasmore,nan,0,Thank you for the follow,,2015-02-21 20:33:30,Barbados ,Eastern Time (US & Canada)
569351220097216512,negative,1.0,Customer Service Issue,1.0,Virgin America,,ChrysiChrysic,nan,0,- too many apologies! You r the worse airlines! Don't even respond to your cudtomers,,2015-02-21 20:21:23,,
569348775631675392,negative,1.0,Cancelled Flight,0.3709,Virgin America,,ChrysiChrysic,nan,0,shame on VA for making people spend money in stranded cities when ohter airlines are landing at JFK! Who will reimburse me?,,2015-02-21 20:11:40,,
569324558999691264,neutral,0.6701,,0.0,Virgin America,,TTINAC11,nan,0,I DM you,,2015-02-21 18:35:27,"Las Vegas, NV",Mountain Time (US & Canada)
569323106210152448,neutral,0.6942,,0.0,Virgin America,,elaurawrr,nan,0,can you please have flights in SJC ? I have no choice but to fly Southwest to Vegas,,2015-02-21 18:29:40,,Arizona
569323082701275138,negative,1.0,Customer Service Issue,0.7148,Virgin America,,joyabsalon,nan,0,too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,,2015-02-21 18:29:35,Norhtern Virginia,Eastern Time (US & Canada)
569318651502989312,negative,0.6791,Cancelled Flight,0.6791,Virgin America,,meladorri,nan,0,Flight from BOS > LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?,,2015-02-21 18:11:58,"Boston, MA",Central Time (US & Canada)
569318130356502528,positive,0.3579,,0.0,Virgin America,,miaerolinea,nan,0,RT : Youve met your match. Got status on another airline? Upgrade (+restr):,,2015-02-21 18:09:54,Worldwide,Caracas
569316358845911040,positive,1.0,,,Virgin America,,archiegips,nan,0,Only way to fly! #Elevate #Gold,,2015-02-21 18:02:51,LaLa Land,Pacific Time (US & Canada)
569311498301870080,neutral,0.653,,,Virgin America,,obiwantoby,nan,0,If only you guys had flights from CMH.,,2015-02-21 17:43:33,,Quito
569311060903268352,negative,1.0,Can't Tell,0.648,Virgin America,,MarwaYousofzoy,nan,0,"a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",,2015-02-21 17:41:48,,
569310635986546688,negative,1.0,Flight Attendant Complaints,0.6729,Virgin America,,TTINAC11,nan,0,for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,,2015-02-21 17:40:07,"Las Vegas, NV",Mountain Time (US & Canada)
569305113589714944,neutral,0.6743,,0.0,Virgin America,,hteNotoriousLEX,nan,0,Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,,2015-02-21 17:18:10,Chicago ,Central Time (US & Canada)
569304436612444160,positive,0.6783,,,Virgin America,,advertisingdiva,nan,0,you will match my #AmericanAirlines status? Cool!,"[38.9128188, -77.00798226]",2015-02-21 17:15:29,DC - LA - Venice Beach,Eastern Time (US & Canada)
569304208534597632,neutral,0.6863,,,Virgin America,,Floxie10,nan,0,:You've met your match.Got status on another airline? Upgrade : ?,,2015-02-21 17:14:35,Argentina,
569304030847090688,negative,1.0,Flight Booking Problems,0.6705,Virgin America,,alexrkonrad,nan,0,trying to book a flight with you guys and your website won't let me... about to lose my business,,2015-02-21 17:13:52,"New York, NY",Eastern Time (US & Canada)
569303931916038144,negative,1.0,Can't Tell,1.0,Virgin America,,MarwaYousofzoy,nan,0,you suck!,,2015-02-21 17:13:29,,
569298165855338497,positive,1.0,,,Virgin America,,lexiesalas,nan,0,thanks!,,2015-02-21 16:50:34,BAYAREA✈️NYC,Pacific Time (US & Canada)
569290361870426112,negative,1.0,Flight Booking Problems,0.6648,Virgin America,,MaximWheatley,nan,0,Just DM'd. Same issue persisting.,,2015-02-21 16:19:33,"Washington, DC",Atlantic Time (Canada)
569282249717194754,negative,1.0,Cancelled Flight,1.0,Virgin America,,FiDiFamilies,nan,0,Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,,2015-02-21 15:47:19,New York City ,Eastern Time (US & Canada)
569277854950817792,negative,1.0,Flight Booking Problems,1.0,Virgin America,,lexiesalas,nan,0,trying to book a flight & your site is down,,2015-02-21 15:29:51,BAYAREA✈️NYC,Pacific Time (US & Canada)
569277352129138688,negative,0.7158,Cancelled Flight,0.7158,Virgin America,,Artenis15,nan,0,You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything,,2015-02-21 15:27:52,MA // Ashton in Wonderland,Eastern Time (US & Canada)
569263837448269826,negative,1.0,Cancelled Flight,1.0,Virgin America,,NancyJFriedman,nan,0,you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed. #expected better,,2015-02-21 14:34:09,New York City,Eastern Time (US & Canada)
569262527281913857,positive,1.0,,,Virgin America,,JT_Magana,nan,0,I love your guy's song! We're dancing to it for our high school dance revue,,2015-02-21 14:28:57,,
569262225900359680,negative,1.0,Customer Service Issue,0.6733,Virgin America,,MaximWheatley,nan,0,Your website is down and I'm trying to check in!,,2015-02-21 14:27:45,"Washington, DC",Atlantic Time (Canada)
569261347688607744,positive,1.0,,,Virgin America,,carabubes,nan,0,"done! Thank you for the quick response, apparently faster than sitting on hold ;)",,2015-02-21 14:24:16,"Los Angeles, California",Central Time (US & Canada)
569261128532041728,neutral,0.6809,,0.0,Virgin America,,carabubes,nan,0,nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!,,2015-02-21 14:23:24,"Los Angeles, California",Central Time (US & Canada)
569260526976544768,positive,1.0,,,Virgin America,,wmrrock,nan,0,cool picture of another VirginAmerica plane off our wing. What a site!,,2015-02-21 14:21:00,CT,Eastern Time (US & Canada)
569253311813185537,positive,1.0,,,Virgin America,,DailyBillboard,nan,0,Keep up the great work :),,2015-02-21 13:52:20,"Los Angeles, California",Pacific Time (US & Canada)
569253236093267969,positive,1.0,,,Virgin America,,BigRichTexasPam,nan,0,my goodness your people field are amazing under pressure from Texas #beatshteohters in crisis Please fly me to NY,"[32.84359605, -96.84910929]",2015-02-21 13:52:02,FREE ADVICE! ,Central Time (US & Canada)
569250469178175488,positive,0.6775,,0.0,Virgin America,,rtw4,nan,0,Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously,,2015-02-21 13:41:02,"Natick, MA, USA",Central Time (US & Canada)
569248437050302464,neutral,1.0,,,Virgin America,,casualdiego,nan,0,can you please get me to the new york area before monday afternoon,,2015-02-21 13:32:58,"okayville, population me",
569248400836726786,positive,1.0,,,Virgin America,,kyle_romanoff,nan,0,"Thanks so much for the awesome support, you guys rock!",,2015-02-21 13:32:49,,
569247769166266368,negative,0.7053,Bad Flight,0.7053,Virgin America,,wmrrock,nan,0,seats in Row 8 don't recline should mention that on your website #soreback,,2015-02-21 13:30:18,CT,Eastern Time (US & Canada)
569247394002563072,negative,1.0,Late Flight,1.0,Virgin America,,wmrrock,nan,0,flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,,2015-02-21 13:28:49,CT,Eastern Time (US & Canada)
569244860286263297,negative,0.642,Cancelled Flight,0.642,Virgin America,,BigRichTexasPam,nan,0,why Cancelled Flight flights today? No precipitation to be scared of!,"[32.8437698, -96.84928399]",2015-02-21 13:18:45,FREE ADVICE! ,Central Time (US & Canada)
